location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
19830327T1000,3.7302456
19830327T1100,6.5502453
19830327T1200,7.2802453
19830327T1300,8.030246
19830327T1400,8.630245
19830327T1500,8.980246
19830327T1600,9.010245
19830327T1700,8.670245
19830327T1800,7.440245
19830327T1900,6.5902452
19830327T2000,6.2602453
19830327T2100,5.750245
19830327T2200,5.0602455
19830327T2300,4.4402456
19830328T0000,4.2502456
19830328T0100,4.1602454
19830328T0200,4.4302454
19830328T0300,4.6002455
19830328T0400,4.9502454
19830328T0500,5.0502453
19830328T0600,5.1202455
19830328T0700,4.980245
19830328T0800,5.3202453
19830328T0900,6.270245
19830328T1000,6.650245
19830328T1100,8.600245
19830328T1200,8.970245
19830328T1300,8.820246
19830328T1400,8.320246
19830328T1500,8.0602455
19830328T1600,6.860245
19830328T1700,6.2602453
19830328T1800,5.3702455
19830328T1900,4.3402452
19830328T2000,4.3302455
19830328T2100,3.8502455
19830328T2200,2.8302455
19830328T2300,2.1602454
19830329T0000,1.8302454
19830329T0100,0.9202454
19830329T0200,1.3402455
19830329T0300,1.2102454
19830329T0400,1.0302454
19830329T0500,0.9602454
19830329T0600,0.7002454
19830329T0700,1.0802454
19830329T0800,1.8902454
19830329T0900,3.3202453
19830329T1000,3.8102455
19830329T1100,6.8902454
19830329T1200,7.150245
19830329T1300,7.480245
19830329T1400,7.380245
19830329T1500,7.7002454
19830329T1600,7.290245
19830329T1700,7.0302453
19830329T1800,5.8102455
19830329T1900,2.9302454
19830329T2000,4.2502456
19830329T2100,3.4702454
19830329T2200,2.9802456
19830329T2300,1.5802454
19830330T0000,1.6802454
19830330T0100,0.9502454
19830330T0200,-0.3797546
19830330T0300,-0.4497546
19830330T0400,-0.14975458
19830330T0500,0.010245383
19830330T0600,-0.3097546
19830330T0700,1.7202454
19830330T0800,3.3202453
19830330T0900,4.790245
19830330T1000,5.520245
19830330T1100,8.900246
19830330T1200,8.500245
19830330T1300,8.960245
19830330T1400,9.250245
19830330T1500,9.470245
19830330T1600,9.040245
19830330T1700,8.870245
19830330T1800,8.730246
19830330T1900,7.6002455
19830330T2000,7.960245
19830330T2100,7.920245
19830330T2200,7.8702455
19830330T2300,7.4702454
19830331T0000,7.770245
19830331T0100,7.8302455
19830331T0200,7.8002453
19830331T0300,7.360245
19830331T0400,7.4902453
19830331T0500,7.520245
19830331T0600,7.3202453
19830331T0700,7.3202453
19830331T0800,6.980245
19830331T0900,7.3102455
19830331T1000,7.710245
19830331T1100,9.3102455
19830331T1200,9.290245
19830331T1300,9.360246
19830331T1400,9.160245
19830331T1500,9.500245
19830331T1600,9.290245
19830331T1700,9.440246
19830331T1800,9.280245
19830331T1900,7.0902452
19830331T2000,6.790245
19830331T2100,5.8202453
19830331T2200,5.6202455
19830331T2300,5.420245
19830401T0000,5.360245
19830401T0100,5.0302453
19830401T0200,4.8202453
19830401T0300,4.420245
19830401T0400,4.2302456
19830401T0500,4.0102453
19830401T0600,3.8602452
19830401T0700,4.5602455
19830401T0800,5.1002455
19830401T0900,7.1202455
19830401T1000,7.4102454
19830401T1100,10.750245
19830401T1200,10.970245
19830401T1300,10.930245
19830401T1400,10.930245
19830401T1500,11.0602455
19830401T1600,11.020246
19830401T1700,10.870245
19830401T1800,10.070246
19830401T1900,9.000245
19830401T2000,8.940246
19830401T2100,8.220245
19830401T2200,8.140245
19830401T2300,7.460245
19830402T0000,7.2802453
19830402T0100,7.190245
19830402T0200,7.1602454
19830402T0300,6.980245
19830402T0400,6.480245
19830402T0500,6.5802455
19830402T0600,6.710245
19830402T0700,7.0602455
19830402T0800,7.1202455
19830402T0900,7.5802455
19830402T1000,7.4502454
19830402T1100,8.610246
19830402T1200,8.880245
19830402T1300,8.750245
19830402T1400,8.330246
19830402T1500,8.110246
19830402T1600,7.5902452
19830402T1700,7.3202453
19830402T1800,6.610245
19830402T1900,6.230245
19830402T2000,6.0802455
19830402T2100,5.7402453
19830402T2200,5.440245
19830402T2300,5.420245
19830403T0000,5.500245
19830403T0100,5.5602455
19830403T0200,5.6602454
19830403T0300,5.000245
19830403T0400,5.210245
19830403T0500,5.1802454
19830403T0600,5.0702453
19830403T0700,4.670245
19830403T0800,4.610245
19830403T0900,4.7802453
19830403T1000,4.2202454
19830403T1100,5.6602454
19830403T1200,5.1402454
19830403T1300,5.0602455
19830403T1400,5.5102453
19830403T1500,5.9702454
19830403T1600,5.190245
19830403T1700,5.380245
19830403T1800,4.7802453
19830403T1900,3.6002455
19830403T2000,4.3502455
19830403T2100,3.9202452
19830403T2200,3.7002454
19830403T2300,2.8402452
19830404T0000,3.0202456
19830404T0100,3.0902452
19830404T0200,2.7302456
19830404T0300,2.3802454
19830404T0400,2.0602455
19830404T0500,1.7002454
19830404T0600,1.6902454
19830404T0700,2.6802454
19830404T0800,2.4302454
19830404T0900,3.5302453
19830404T1000,4.2002454
19830404T1100,6.750245
19830404T1200,7.0102453
19830404T1300,7.750245
19830404T1400,8.470245
19830404T1500,8.140245
19830404T1600,7.900245
19830404T1700,6.9902453
19830404T1800,5.4302454
19830404T1900,3.7802453
19830404T2000,3.5102453
19830404T2100,3.4102454
19830404T2200,3.8702455
19830404T2300,3.7902455
19830405T0000,3.6502452
19830405T0100,3.5602455
19830405T0200,3.7102456
19830405T0300,3.1502452
19830405T0400,2.6402454
19830405T0500,3.3402452
19830405T0600,3.3602452
19830405T0700,3.7502456
19830405T0800,3.4402456
19830405T0900,4.380245
19830405T1000,4.4502454
19830405T1100,6.360245
19830405T1200,6.420245
19830405T1300,7.130245
19830405T1400,7.4302454
19830405T1500,7.8702455
19830405T1600,7.690245
19830405T1700,7.440245
19830405T1800,7.020245
19830405T1900,6.650245
19830405T2000,6.770245
19830405T2100,6.7402453
19830405T2200,6.500245
19830405T2300,6.650245
19830406T0000,6.210245
19830406T0100,6.2802453
19830406T0200,6.650245
19830406T0300,7.4102454
19830406T0400,7.8702455
19830406T0500,8.040245
19830406T0600,7.690245
19830406T0700,7.360245
19830406T0800,6.8302455
19830406T0900,5.8902454
19830406T1000,4.9302454
19830406T1100,5.440245
19830406T1200,6.540245
19830406T1300,7.630245
19830406T1400,8.070246
19830406T1500,8.920245
19830406T1600,8.870245
19830406T1700,9.040245
19830406T1800,8.160246
19830406T1900,7.4502454
19830406T2000,7.0502453
19830406T2100,6.8502455
19830406T2200,6.110245
19830406T2300,6.420245
19830407T0000,6.6202455
19830407T0100,6.2802453
19830407T0200,5.980245
19830407T0300,5.770245
19830407T0400,5.7802453
19830407T0500,5.8102455
19830407T0600,5.5902452
19830407T0700,6.3002453
19830407T0800,6.670245
19830407T0900,7.690245
19830407T1000,7.360245
19830407T1100,9.970245
19830407T1200,10.650246
19830407T1300,10.370245
19830407T1400,9.850245
19830407T1500,9.140245
19830407T1600,9.070246
19830407T1700,9.730246
19830407T1800,9.820246
19830407T1900,10.190246
19830407T2000,10.260245
19830407T2100,10.160245
19830407T2200,9.830245
19830407T2300,10.380245
19830408T0000,10.580245
19830408T0100,10.840245
19830408T0200,11.090245
19830408T0300,11.220245
19830408T0400,11.370245
19830408T0500,11.520246
19830408T0600,11.470245
19830408T0700,11.440246
19830408T0800,11.410245
19830408T0900,12.260245
19830408T1000,12.830245
19830408T1100,15.400246
19830408T1200,15.740245
19830408T1300,15.460245
19830408T1400,15.490245
19830408T1500,15.930245
19830408T1600,15.720245
19830408T1700,15.300245
19830408T1800,14.450245
19830408T1900,14.380245
19830408T2000,14.360246
19830408T2100,14.030245
19830408T2200,13.150246
19830408T2300,12.8102455
19830409T0000,12.850245
19830409T0100,12.630245
19830409T0200,12.910245
19830409T0300,12.650246
19830409T0400,12.670245
19830409T0500,12.760245
19830409T0600,12.730246
19830409T0700,12.570246
19830409T0800,12.300245
19830409T0900,12.110246
19830409T1000,12.210245
19830409T1100,14.070246
19830409T1200,14.230246
19830409T1300,14.030245
19830409T1400,14.320246
19830409T1500,14.750245
19830409T1600,14.980246
19830409T1700,15.000245
19830409T1800,14.390245
19830409T1900,14.360246
19830409T2000,14.380245
19830409T2100,13.850245
19830409T2200,13.610246
19830409T2300,13.230246
19830410T0000,13.0602455
19830410T0100,12.700245
19830410T0200,12.690246
19830410T0300,12.690246
19830410T0400,12.650246
19830410T0500,12.510245
19830410T0600,12.460245
19830410T0700,12.710245
19830410T0800,12.580245
19830410T0900,13.640245
19830410T1000,13.720245
19830410T1100,16.500246
19830410T1200,17.020245
19830410T1300,17.310246
19830410T1400,17.050245
19830410T1500,17.810246
19830410T1600,17.510244
19830410T1700,17.510244
19830410T1800,16.740246
19830410T1900,15.830245
19830410T2000,15.140245
19830410T2100,13.570246
19830410T2200,13.340245
19830410T2300,12.930245
19830411T0000,12.340245
19830411T0100,11.910245
19830411T0200,11.410245
19830411T0300,10.230246
19830411T0400,10.300245
19830411T0500,10.170245
19830411T0600,9.460245
19830411T0700,9.8102455
19830411T0800,11.440246
19830411T0900,14.850245
19830411T1000,15.420245
19830411T1100,15.750245
19830411T1200,16.280245
19830411T1300,15.570246
19830411T1400,14.410245
19830411T1500,10.340245
19830411T1600,8.0602455
19830411T1700,7.290245
19830411T1800,6.4702454
19830411T1900,6.6802454
19830411T2000,7.110245
19830411T2100,7.0802455
19830411T2200,7.0102453
19830411T2300,6.5802455
19830412T0000,6.7002454
19830412T0100,6.9702454
19830412T0200,6.860245
19830412T0300,6.040245
19830412T0400,5.8102455
19830412T0500,5.5602455
19830412T0600,5.3202453
19830412T0700,5.0502453
19830412T0800,4.650245
19830412T0900,4.5602455
19830412T1000,5.0602455
19830412T1100,5.610245
19830412T1200,5.750245
19830412T1300,5.4902453
19830412T1400,5.190245
19830412T1500,5.4302454
19830412T1600,5.210245
19830412T1700,5.7602453
19830412T1800,5.5602455
19830412T1900,4.3002453
19830412T2000,4.1402454
19830412T2100,4.0602455
19830412T2200,3.5602455
19830412T2300,3.4602456
19830413T0000,3.3702455
19830413T0100,3.2402453
19830413T0200,3.2702456
19830413T0300,2.4402454
19830413T0400,2.4802454
19830413T0500,2.4602454
19830413T0600,2.1902454
19830413T0700,3.0802455
19830413T0800,3.0802455
19830413T0900,3.3702455
19830413T1000,3.9602456
19830413T1100,5.770245
19830413T1200,6.1602454
19830413T1300,5.630245
19830413T1400,6.1802454
19830413T1500,7.0802455
19830413T1600,6.6402454
19830413T1700,6.8402452
19830413T1800,6.3302455
19830413T1900,4.980245
19830413T2000,4.4102454
19830413T2100,5.0602455
19830413T2200,3.1702452
19830413T2300,1.9002454
19830414T0000,1.7702454
19830414T0100,1.8302454
19830414T0200,2.1002455
19830414T0300,1.5902454
19830414T0400,1.4902453
19830414T0500,1.4502454
19830414T0600,1.6102453
19830414T0700,3.4402456
19830414T0800,3.7002454
19830414T0900,5.5302453
19830414T1000,6.0802455
19830414T1100,8.070246
19830414T1200,8.140245
19830414T1300,8.080246
19830414T1400,8.650246
19830414T1500,9.000245
19830414T1600,8.740245
19830414T1700,8.500245
19830414T1800,7.900245
19830414T1900,7.2402453
19830414T2000,7.0902452
19830414T2100,6.480245
19830414T2200,6.040245
19830414T2300,5.960245
19830415T0000,6.1602454
19830415T0100,6.3102455
19830415T0200,6.3402452
19830415T0300,6.3102455
19830415T0400,6.1402454
19830415T0500,6.3102455
19830415T0600,6.380245
19830415T0700,6.3202453
19830415T0800,5.900245
19830415T0900,7.2002454
19830415T1000,7.190245
19830415T1100,8.880245
19830415T1200,8.830245
19830415T1300,9.610246
19830415T1400,10.090245
19830415T1500,11.160245
19830415T1600,11.450245
19830415T1700,11.480246
19830415T1800,11.110246
19830415T1900,9.480246
19830415T2000,10.520246
19830415T2100,9.230246
19830415T2200,8.250245
19830415T2300,6.750245
19830416T0000,5.8402452
19830416T0100,5.0302453
19830416T0200,4.770245
19830416T0300,3.9802456
19830416T0400,2.9702454
19830416T0500,2.7302456
19830416T0600,2.6502452
19830416T0700,3.4802456
19830416T0800,4.1002455
19830416T0900,9.450245
19830416T1000,10.490245
19830416T1100,14.930245
19830416T1200,15.360246
19830416T1300,16.010246
19830416T1400,16.760244
19830416T1500,18.580246
19830416T1600,18.870245
19830416T1700,18.980246
19830416T1800,16.490246
19830416T1900,15.000245
19830416T2000,14.380245
19830416T2100,11.090245
19830416T2200,10.880245
19830416T2300,9.770246
19830417T0000,8.920245
19830417T0100,8.080246
19830417T0200,7.8902454
19830417T0300,6.6802454
19830417T0400,6.020245
19830417T0500,6.0502453
19830417T0600,5.8402452
19830417T0700,7.3502455
19830417T0800,9.280245
19830417T0900,13.710245
19830417T1000,14.780245
19830417T1100,18.190245
19830417T1200,18.800245
19830417T1300,19.370245
19830417T1400,19.590246
19830417T1500,19.560246
19830417T1600,19.320246
19830417T1700,19.320246
19830417T1800,17.780245
19830417T1900,15.610246
19830417T2000,15.650246
19830417T2100,14.790245
19830417T2200,14.570246
19830417T2300,12.340245
19830418T0000,12.270246
19830418T0100,13.170245
19830418T0200,12.720245
19830418T0300,11.280245
19830418T0400,11.030245
19830418T0500,10.850245
19830418T0600,10.970245
19830418T0700,11.290245
19830418T0800,11.590245
19830418T0900,13.760245
19830418T1000,14.210245
19830418T1100,16.940245
19830418T1200,17.590246
19830418T1300,17.910246
19830418T1400,18.870245
19830418T1500,20.100245
19830418T1600,20.560246
19830418T1700,20.690245
19830418T1800,19.090246
19830418T1900,17.110245
19830418T2000,16.780245
19830418T2100,13.900246
19830418T2200,13.240245
19830418T2300,13.690246
19830419T0000,13.610246
19830419T0100,12.600245
19830419T0200,12.100245
19830419T0300,11.440246
19830419T0400,10.510245
19830419T0500,10.150246
19830419T0600,9.930245
19830419T0700,10.840245
19830419T0800,12.380245
19830419T0900,14.700245
19830419T1000,14.820246
19830419T1100,15.750245
19830419T1200,15.260245
19830419T1300,14.550245
19830419T1400,15.020246
19830419T1500,14.010245
19830419T1600,12.680245
19830419T1700,11.720245
19830419T1800,10.040245
19830419T1900,8.890245
19830419T2000,8.660245
19830419T2100,7.8702455
19830419T2200,6.8202453
19830419T2300,8.230246
19830420T0000,8.140245
19830420T0100,8.090245
19830420T0200,8.360246
19830420T0300,7.9502454
19830420T0400,7.980245
19830420T0500,7.8302455
19830420T0600,7.420245
19830420T0700,7.670245
19830420T0800,8.700245
19830420T0900,11.630245
19830420T1000,12.940246
19830420T1100,16.520247
19830420T1200,16.890245
19830420T1300,16.810246
19830420T1400,17.040245
19830420T1500,17.670246
19830420T1600,17.620245
19830420T1700,17.920246
19830420T1800,16.430246
19830420T1900,15.110246
19830420T2000,14.400246
19830420T2100,13.210245
19830420T2200,12.920245
19830420T2300,11.820246
19830421T0000,11.380245
19830421T0100,11.840245
19830421T0200,12.770246
19830421T0300,11.300245
19830421T0400,9.980246
19830421T0500,9.800245
19830421T0600,9.420245
19830421T0700,10.650246
19830421T0800,11.500245
19830421T0900,13.700245
19830421T1000,14.280245
19830421T1100,17.650246
19830421T1200,17.930244
19830421T1300,18.220245
19830421T1400,18.800245
19830421T1500,18.660246
19830421T1600,18.570246
19830421T1700,19.300245
19830421T1800,17.840246
19830421T1900,14.220245
19830421T2000,13.630245
19830421T2100,11.730246
19830421T2200,10.600245
19830421T2300,10.240245
19830422T0000,9.570246
19830422T0100,9.000245
19830422T0200,8.690246
19830422T0300,8.270246
19830422T0400,8.260245
19830422T0500,8.3102455
19830422T0600,8.020246
19830422T0700,8.010245
19830422T0800,8.070246
19830422T0900,11.300245
19830422T1000,11.670245
19830422T1100,15.550245
19830422T1200,15.710245
19830422T1300,15.960245
19830422T1400,16.210245
19830422T1500,17.740246
19830422T1600,18.060246
19830422T1700,18.290245
19830422T1800,16.960245
19830422T1900,14.820246
19830422T2000,13.520246
19830422T2100,10.940246
19830422T2200,10.200245
19830422T2300,9.680245
19830423T0000,9.990245
19830423T0100,8.520246
19830423T0200,7.690245
19830423T0300,6.920245
19830423T0400,6.710245
19830423T0500,6.770245
19830423T0600,6.920245
19830423T0700,8.430245
19830423T0800,9.610246
19830423T0900,12.750245
19830423T1000,13.890245
19830423T1100,16.740246
19830423T1200,17.170246
19830423T1300,18.020245
19830423T1400,18.920246
19830423T1500,18.390245
19830423T1600,18.630245
19830423T1700,13.710245
19830423T1800,11.820246
19830423T1900,11.100245
19830423T2000,10.420245
19830423T2100,9.420245
19830423T2200,8.900246
19830423T2300,9.020246
19830424T0000,9.410245
19830424T0100,8.720245
19830424T0200,8.340245
19830424T0300,8.010245
19830424T0400,7.960245
19830424T0500,8.230246
19830424T0600,8.330246
19830424T0700,9.040245
19830424T0800,9.200245
19830424T0900,9.830245
19830424T1000,10.250245
19830424T1100,13.740245
19830424T1200,14.050245
19830424T1300,14.340245
19830424T1400,14.960245
19830424T1500,16.010246
19830424T1600,15.920245
19830424T1700,15.350245
19830424T1800,15.000245
19830424T1900,12.840245
19830424T2000,12.420245
19830424T2100,11.030245
19830424T2200,10.150246
19830424T2300,9.000245
19830425T0000,8.660245
19830425T0100,8.530246
19830425T0200,8.440246
19830425T0300,8.020246
19830425T0400,7.790245
19830425T0500,7.480245
19830425T0600,7.3302455
19830425T0700,8.530246
19830425T0800,9.460245
19830425T0900,11.620245
19830425T1000,12.010245
19830425T1100,15.700245
19830425T1200,15.150246
19830425T1300,14.690246
19830425T1400,14.990245
19830425T1500,15.3102455
19830425T1600,14.320246
19830425T1700,14.140245
19830425T1800,13.370245
19830425T1900,11.930245
19830425T2000,10.790245
19830425T2100,11.460245
19830425T2200,11.450245
19830425T2300,10.640245
19830426T0000,10.670245
19830426T0100,9.360246
19830426T0200,9.020246
19830426T0300,7.880245
19830426T0400,7.2002454
19830426T0500,7.6602454
19830426T0600,7.900245
19830426T0700,7.8902454
19830426T0800,8.210245
19830426T0900,10.730246
19830426T1000,12.100245
19830426T1100,15.190246
19830426T1200,16.240246
19830426T1300,16.780245
19830426T1400,16.370245
19830426T1500,15.800245
19830426T1600,15.290245
19830426T1700,15.680245
19830426T1800,14.750245
19830426T1900,13.770246
19830426T2000,12.710245
19830426T2100,10.700245
19830426T2200,9.470245
19830426T2300,9.520246
19830427T0000,9.800245
19830427T0100,9.530245
19830427T0200,9.070246
19830427T0300,8.380245
19830427T0400,7.5602455
19830427T0500,7.110245
19830427T0600,7.3702455
19830427T0700,9.540245
19830427T0800,10.080245
19830427T0900,11.970245
19830427T1000,13.0602455
19830427T1100,16.360247
19830427T1200,16.690245
19830427T1300,16.890245
19830427T1400,17.110245
19830427T1500,17.090246
19830427T1600,14.770246
19830427T1700,14.130245
19830427T1800,13.020246
19830427T1900,11.590245
19830427T2000,11.250245
19830427T2100,9.8102455
19830427T2200,9.800245
19830427T2300,8.770246
19830428T0000,8.3102455
19830428T0100,7.9702454
19830428T0200,7.770245
19830428T0300,7.0102453
19830428T0400,6.730245
19830428T0500,6.7802453
19830428T0600,7.2602453
19830428T0700,8.660245
19830428T0800,9.540245
19830428T0900,13.370245
19830428T1000,14.840245
19830428T1100,17.760244
19830428T1200,18.060246
19830428T1300,17.990246
19830428T1400,18.200245
19830428T1500,18.420246
19830428T1600,18.030245
19830428T1700,17.950245
19830428T1800,17.210245
19830428T1900,15.030245
19830428T2000,14.590245
19830428T2100,13.920245
19830428T2200,13.460245
19830428T2300,11.770246
19830429T0000,11.910245
19830429T0100,11.740245
19830429T0200,11.640245
19830429T0300,10.900246
19830429T0400,10.720245
19830429T0500,10.590245
19830429T0600,10.280245
19830429T0700,10.180245
19830429T0800,10.000245
19830429T0900,11.800245
19830429T1000,12.550245
19830429T1100,15.190246
19830429T1200,15.350245
19830429T1300,15.550245
19830429T1400,15.830245
19830429T1500,16.760244
19830429T1600,17.150246
19830429T1700,16.900246
19830429T1800,15.760245
19830429T1900,14.890245
19830429T2000,13.200245
19830429T2100,10.530245
19830429T2200,9.800245
